time, Quad.IMU.AX
6.669699,0.867885
6.674699,-0.788363
6.679698,0.205028
6.684698,0.237296
6.689698,0.655029
6.694697,-0.236806
6.699697,0.694419
6.704697,0.902259
6.709696,0.052336
6.714696,0.681659
6.719696,-0.484152
6.724695,0.176303
6.729695,0.012528
6.734694,0.541702
6.739694,-0.622275
6.744694,-0.869509
6.749693,0.778364
6.754693,-0.464554
6.759693,-0.385369
6.764692,0.350318
6.769692,-0.071097
6.774692,0.564663
6.779691,0.090893
6.784691,-0.527987
6.789690,-0.679267
6.794690,-0.484234
6.799690,-0.267503
6.804689,0.413205
6.809689,0.034393
6.814689,0.677382
6.819688,-0.162432
6.824688,0.874003
6.829688,0.279573
6.834687,-0.123870
6.839687,-0.077542
6.844687,-1.086137
6.849686,-0.245184
6.854686,-0.128693
6.859685,0.469826
6.864685,-0.529776
6.869685,0.109738
6.874684,0.237745
6.879684,-0.550271
6.884684,-0.726937
6.889683,0.392636
6.894683,-0.582629
6.899683,0.522401
6.904682,-0.279158
6.909682,-0.804172
6.914681,0.454028
6.919681,-0.796025
6.924681,-0.435854
6.929680,-0.284444
6.934680,0.338007
6.939680,-0.703854
6.944679,-0.080410
6.949679,-0.285169
6.954679,-0.049587
6.959678,0.649832
6.964678,-0.229163
6.969677,0.424895
6.974677,0.744322
6.979677,0.832985
6.984676,0.642392
6.989676,0.282317
6.994676,0.537087
6.999675,0.057980
7.004675,0.101014
7.009675,-0.058798
7.014674,0.443543
7.019674,0.565315
7.024673,0.916826
7.029673,0.888424
7.034673,-0.377206
7.039672,-1.182476
7.044672,0.495926
7.049672,0.216958
7.054671,1.107642
7.059671,0.073017
7.064671,-0.318845
7.069670,0.001514
7.074670,0.048954
7.079669,-0.366327
7.084669,0.855098
7.089669,0.252892
7.094668,-0.191501
7.099668,-1.678917
7.104668,0.216476
7.109667,0.056067
7.114667,0.217405
7.119667,0.454676
7.124666,0.095172
7.129666,-0.427546
7.134665,-0.230904
7.139665,-0.215813
7.144665,0.815723
7.149664,-0.207500
7.154664,0.281838
7.159664,-0.144025
7.164663,-0.326226
7.169663,-0.093718
7.174663,0.393450
7.179662,-0.401153
7.184662,0.204280
7.189662,-0.082893
7.194661,0.016226
7.199661,0.189859
7.204660,-0.522084
7.209660,-0.050301
7.214660,0.052417
7.219659,1.569715
7.224659,-0.420631
7.229659,0.123767
7.234658,-0.596107
7.239658,0.552498
7.244658,0.003794
7.249657,0.245217
7.254657,0.441243
7.259656,0.580885
7.264656,0.549261
7.269656,0.068506
7.274655,0.202287
7.279655,0.195673
7.284655,0.118203
7.289654,-0.322878
7.294654,-0.153313
7.299654,0.346800
7.304653,-0.137898
7.309653,0.279553
7.314652,0.383569
7.319652,0.062782
7.324652,0.047257
7.329651,0.223481
7.334651,0.688475
7.339651,-0.440725
7.344650,0.318340
7.349650,-0.088448
7.354650,0.184101
7.359649,-0.122356
7.364649,-0.126863
7.369648,-0.406608
7.374648,0.288689
7.379648,-0.203030
7.384647,0.874583
7.389647,-0.280299
7.394647,-0.180569
7.399646,-0.070337
7.404646,-0.268965
7.409646,0.283171
7.414645,-0.506059
7.419645,0.070586
7.424644,0.188535
7.429644,0.704934
7.434644,-1.111671
7.439643,-0.290706
7.444643,-0.327417
7.449643,-0.199643
7.454642,0.226064
7.459642,0.147152
7.464642,0.282302
7.469641,-0.032880
7.474641,1.069744
7.479640,-0.883185
7.484640,-0.623131
7.489640,-0.133953
7.494639,0.211475
7.499639,0.149477
7.504639,0.018294
7.509638,0.062114
7.514638,-0.555662
7.519638,0.817958
7.524637,0.361153
7.529637,-0.060214
7.534636,-0.708388
7.539636,0.373187
7.544636,-0.483920
7.549635,0.094483
7.554635,0.382639
7.559635,0.393390
7.564634,0.067370
7.569634,-0.490955
7.574634,0.949055
7.579633,1.003897
7.584633,-0.209389
7.589633,-0.391328
7.594632,-0.385948
7.599632,0.319805
7.604631,-0.164326
7.609631,0.499125
7.614631,-0.582679
7.619630,0.036318
7.624630,0.014667
7.629630,0.097347
7.634629,0.124894
7.639629,0.550105
7.644629,0.943224
7.649628,-0.235154
7.654628,-0.578748
7.659627,-0.252695
7.664627,-0.145968
7.669627,-0.978960
7.674626,0.862878
7.679626,-1.027386
7.684626,-1.337947
7.689625,0.793995
7.694625,-0.508505
7.699625,-1.498074
7.704624,-0.019138
7.709624,1.020513
7.714623,-0.229805
7.719623,-0.563895
7.724623,0.545449
7.729622,0.295633
7.734622,0.448778
7.739622,-0.180471
7.744621,-0.243235
7.749621,-0.075778
7.754621,0.103499
7.759620,-0.267894
7.764620,0.042395
7.769619,-0.771909
7.774619,0.090261
7.779619,-0.928332
7.784618,0.223455
7.789618,-0.433547
7.794618,-0.279984
7.799617,0.330089
7.804617,-0.244419
7.809617,0.047331
7.814616,-0.156098
7.819616,-0.466138
7.824615,0.788964
7.829615,0.455106
7.834615,-0.325738
7.839614,-0.228488
7.844614,0.184281
7.849614,-0.241223
7.854613,0.009936
7.859613,0.306458
7.864613,0.215474
7.869612,0.776387
7.874612,0.011334
7.879611,0.457674
7.884611,-0.566335
7.889611,-0.180799
7.894610,0.773803
7.899610,-0.487282
7.904610,-0.446425
7.909609,-0.676116
7.914609,-0.497860
7.919609,0.094529
7.924608,-0.150545
7.929608,0.260462
7.934608,-0.766377
7.939607,0.346954
7.944607,0.387533
7.949606,0.387451
7.954606,-0.604898
7.959606,0.175628
7.964605,-0.009621
7.969605,0.077187
7.974605,0.371625
7.979604,-1.127601
7.984604,0.462211
7.989604,-0.154448
7.994603,-0.050041
7.999603,-0.365102
8.004604,0.066378
8.009606,0.069639
8.014608,1.018018
8.019610,0.117216
8.024612,0.527199
8.029614,-0.050778
8.034616,0.585295
8.039618,-0.284194
8.044621,-0.304570
8.049623,-0.995698
8.054625,0.057609
8.059627,-0.977990
8.064629,0.761897
8.069631,-0.407624
8.074633,0.796213
8.079635,-0.450614
8.084637,0.272359
8.089639,-0.185869
8.094641,0.008788
8.099643,-0.488499
8.104645,-0.131898
8.109647,-0.287798
8.114649,0.966833
8.119651,0.107696
8.124653,0.109781
8.129655,0.346330
8.134657,0.143830
8.139659,-0.855699
8.144661,-1.058344
8.149663,-0.494543
8.154665,0.360882
8.159667,-0.103487
8.164669,0.308980
8.169671,0.132262
8.174673,-0.378857
8.179675,0.556056
8.184677,0.477597
8.189679,-0.185854
8.194681,0.453719
8.199683,-0.647300
8.204685,0.252427
8.209687,-0.096877
8.214689,-0.194366
8.219691,0.040589
8.224693,0.052344
8.229695,0.544558
8.234697,0.611262
8.239699,-0.992200
8.244701,-0.142504
8.249703,0.258260
8.254705,0.884528
8.259707,-0.027014
8.264709,-0.518071
8.269711,0.228619
8.274714,-0.300479
8.279716,-0.903095
8.284718,0.341047
8.289720,-0.233372
8.294722,0.398214
8.299724,-0.647052
8.304726,-0.338398
8.309728,0.175215
8.314730,-0.682934
8.319732,-0.734889
8.324734,-0.585518
8.329736,0.278381
8.334738,-0.069718
8.339740,0.829439
8.344742,-0.403774
8.349744,0.233213
8.354746,0.413018
8.359748,0.584793
8.364750,-0.757204
8.369752,-0.093023
8.374754,0.163569
8.379756,-0.134508
8.384758,-0.482147
8.389760,-0.155093
8.394762,-0.466699
8.399764,-0.436170
8.404766,0.610637
8.409768,-0.522167
8.414770,0.295830
8.419772,-0.562413
8.424774,0.668059
8.429776,0.402673
8.434778,-0.274049
8.439780,-1.528112
8.444782,0.223855
8.449784,0.346562
8.454786,-0.120925
8.459788,-0.714191
8.464790,0.136243
8.469792,-0.262268
8.474794,-0.580693
8.479796,-0.006826
8.484798,-0.355844
8.489800,-0.159283
8.494802,0.409609
8.499804,0.441905
8.504807,0.500231
8.509809,0.136131
8.514811,0.126263
8.519813,-0.244936
8.524815,0.107463
8.529817,-0.532830
8.534819,-0.506830
8.539821,0.027664
8.544823,0.272900
8.549825,-0.457447
8.554827,0.594303
8.559829,0.008836
8.564831,-0.258212
8.569833,0.686153
8.574835,-0.084397
8.579837,0.737135
8.584839,-0.282636
8.589841,0.391761
8.594843,1.035279
8.599845,-1.424861
8.604847,-0.424701
8.609849,0.251116
8.614851,-0.195724
8.619853,-0.077006
8.624855,-0.240725
8.629857,0.077608
8.634859,0.443421
8.639861,-0.414833
8.644863,-0.848408
8.649865,-0.404059
8.654867,0.770653
8.659869,-0.059654
8.664871,-0.710721
8.669873,0.311436
8.674875,-0.325218
8.679877,-0.350334
8.684879,-0.495564
8.689881,-0.354473
8.694883,-0.306141
8.699885,-0.012416
8.704887,-0.923472
8.709889,-0.274656
8.714891,0.014557
8.719893,0.892802
8.724895,-0.279388
8.729897,-0.402160
8.734900,-0.196988
8.739902,-0.141544
8.744904,-0.082851
8.749906,0.935646
8.754908,-0.543136
8.759910,-0.644631
8.764912,-0.326511
8.769914,0.113649
8.774916,-0.051940
8.779918,0.399713
8.784920,0.917562
8.789922,0.269638
8.794924,-0.211833
8.799926,1.376692
8.804928,0.155494
8.809930,0.268994
8.814932,0.280836
8.819934,0.033987
8.824936,-0.362265
8.829938,-0.052193
8.834940,0.548556
8.839942,0.396836
8.844944,-0.855129
8.849946,-0.422763
8.854948,0.360976
8.859950,-0.940155
8.864952,-0.302205
8.869954,0.667700
8.874956,0.709686
8.879958,-0.006895
8.884960,0.110150
8.889962,0.553667
8.894964,0.185769
8.899966,0.671573
8.904968,-0.201646
8.909970,1.243211
8.914972,-0.400130
8.919974,-0.036049
8.924976,0.508754
8.929978,0.111272
8.934980,-0.154216
8.939982,0.366699
8.944984,0.111589
8.949986,0.153709
8.954988,0.445135
8.959991,-0.284681
8.964993,0.486061
8.969995,0.150208
8.974997,0.098238
8.979999,-0.443483
8.985001,0.200468
8.990003,0.308412
8.995005,-0.037790
9.000007,-0.275035
9.005009,-0.731894
9.010011,-0.624709
9.015013,-0.726572
9.020015,-0.360687
9.025017,0.201371
9.030019,0.224559
9.035021,0.176212
9.040023,1.162584
9.045025,0.671375
9.050027,-0.004029
9.055029,0.355600
9.060031,-0.428487
9.065033,0.554753
9.070035,0.496652
9.075037,1.365036
9.080039,-0.486491
9.085041,0.112280
9.090043,0.363382
9.095045,0.185320
9.100047,0.547614
9.105049,-0.224743
9.110051,1.075102
9.115053,0.124361
9.120055,-0.552899
9.125057,0.213896
9.130059,0.174604
9.135061,-0.505257
9.140063,-0.455453
9.145065,-0.862376
9.150067,0.553665
9.155069,0.932093
9.160071,0.282124
9.165073,0.118576
9.170075,0.200588
9.175077,-0.164434
9.180079,0.109997
9.185081,0.021539
9.190084,0.386174
9.195086,-1.045182
9.200088,0.482972
9.205090,-0.110796
